LOGGERNAME,TIMESTAMP,JOB_ID,CLASS_ID,INTERARRIVAL_SAMECLASS,INTERARRIVAL_ANYCLASS,SIMUL_START_TIME
LOG_M1,1612.8865357785455,2436,Class1,1.2913166806281424,0.08653577850418515,
LOG_Sink,1612.9000000000412,2437,Class2,0.900000000000091,0.09646784461688185,
LOG_M1,1613.7000000000414,2438,Class2,0.900000000000091,0.8134642214959058,
LOG_Sink,1613.8000000000413,2438,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1614.1827564275652,2439,Class1,1.2962206490196877,0.4827564275237819,
LOG_Sink,1614.2749331748128,2427,Class1,1.471401019388395,0.4749331747714223,
LOG_M1,1614.6000000000415,2440,Class2,0.900000000000091,0.41724357247630905,
LOG_Sink,1614.7000000000414,2440,Class2,0.900000000000091,0.4250668252286687,
LOG_M1,1614.9686841104367,2441,Class1,0.7859276828714883,0.36868411039517923,
LOG_Sink,1614.9836987992458,2439,Class1,0.7087656244329992,0.2836987992043305,
LOG_M1,1615.5000000000416,2442,Class2,0.900000000000091,0.5313158896049117,
LOG_Sink,1615.6000000000415,2442,Class2,0.900000000000091,0.6163012007957605,
LOG_Sink,1615.65512644274,2441,Class1,0.6714276434943258,0.05512644269856537,
LOG_M1,1616.0506939954228,2443,Class1,1.0820098849860642,0.5506939953811525,
LOG_M1,1616.4000000000417,2444,Class2,0.900000000000091,0.34930600461893846,
LOG_Sink,1616.5000000000416,2444,Class2,0.900000000000091,0.8448735573015256,
LOG_M1,1617.3000000000418,2446,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1617.4000000000417,2446,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1618.2000000000419,2447,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1618.3000000000418,2447,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1619.100000000042,2448,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1619.2000000000419,2448,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1619.398538889769,2443,Class1,3.743412447028959,0.1985388897271605,
LOG_M1,1620.000000000042,2449,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1620.100000000042,2449,Class2,0.900000000000091,0.7014611102729305,
LOG_M1,1620.9000000000422,2450,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1621.000000000042,2450,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1621.8000000000422,2451,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1621.8965093221098,2421,Class1,2.4979704323407077,0.8965093220676863,
LOG_Sink,1621.9000000000422,2451,Class2,0.900000000000091,0.003490677932404651,
LOG_M1,1622.7000000000423,2452,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1622.8000000000422,2452,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1623.6000000000424,2453,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1623.7000000000423,2453,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1624.5000000000425,2454,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1624.6000000000424,2454,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1624.9781812633285,2436,Class1,3.0816719412187012,0.37818126328602375,
LOG_Sink,1625.2374830453266,2415,Class1,0.2593017819981469,0.2593017819981469,
LOG_M1,1625.4000000000426,2455,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1625.5000000000425,2455,Class2,0.900000000000091,0.2625169547159203,
LOG_M1,1626.216358236514,2445,Class1,10.165664241091235,0.8163582364713875,
LOG_M1,1626.3000000000427,2456,Class2,0.900000000000091,0.08364176352870345,
LOG_Sink,1626.4000000000426,2456,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1627.2000000000428,2458,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1627.3000000000427,2458,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1627.8486679901196,2457,Class1,1.6323097536055684,0.648667990076774,
LOG_M1,1628.1000000000429,2459,Class2,0.900000000000091,0.25133200992331695,
LOG_Sink,1628.2000000000428,2459,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1629.000000000043,2461,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1629.1000000000429,2461,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1629.2546958669552,2460,Class1,1.4060278768356511,0.2546958669122432,
LOG_M1,1629.900000000043,2462,Class2,0.900000000000091,0.6453041330878477,
LOG_Sink,1630.000000000043,2462,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1630.8000000000432,2464,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1630.900000000043,2464,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1631.7000000000432,2465,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1631.8000000000432,2465,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1632.6000000000433,2466,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1632.7000000000432,2466,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1633.2980170793107,2457,Class1,8.06053403398414,0.5980170792674926,
LOG_M1,1633.5000000000434,2467,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1633.6000000000433,2467,Class2,0.900000000000091,0.30198292073259836,
LOG_M1,1634.4000000000435,2468,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1634.5000000000434,2468,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1635.3000000000436,2469,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1635.4000000000435,2469,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1636.2000000000437,2470,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1636.3000000000436,2470,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1637.1000000000438,2471,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1637.2000000000437,2471,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1637.3930493824928,2463,Class1,8.138353515537574,0.2930493824489986,
LOG_M1,1638.0000000000439,2472,Class2,0.900000000000091,0.6069506175510924,
LOG_Sink,1638.1000000000438,2472,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1638.7775822564527,2463,Class1,5.479565177141922,0.6775822564088685,
LOG_M1,1638.900000000044,2474,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1639.0000000000439,2474,Class2,0.900000000000091,0.22241774359122246,
LOG_Sink,1639.4281738203674,2418,Class1,0.6505915639147588,0.42817382032353635,
LOG_M1,1639.800000000044,2475,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1639.900000000044,2475,Class2,0.900000000000091,0.4718261796765546,
LOG_M1,1640.7000000000442,2476,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1640.800000000044,2476,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1641.0829062329558,2460,Class1,1.6547324125883733,0.2829062329117278,
LOG_M1,1641.6000000000442,2477,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1641.7000000000442,2477,Class2,0.900000000000091,0.6170937670883632,
LOG_M1,1642.5000000000443,2478,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1642.6000000000442,2478,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1643.4000000000444,2479,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1643.5000000000443,2479,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1644.3000000000445,2480,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1644.4000000000444,2480,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1645.2000000000446,2481,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1645.3000000000445,2481,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1646.1000000000447,2482,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1646.2000000000446,2482,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1646.2474030928267,2424,Class1,5.164496859870951,0.04740309278213317,
LOG_Sink,1646.9978873981443,2445,Class1,0.7504843053175136,0.7504843053175136,
LOG_M1,1647.0000000000448,2483,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1647.1000000000447,2483,Class2,0.900000000000091,0.10211260190044413,
LOG_M1,1647.9000000000449,2484,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1648.0000000000448,2484,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1648.800000000045,2485,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1648.9000000000449,2485,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1649.402907245481,2473,Class1,12.009857862988156,0.6029072454359721,
LOG_M1,1649.700000000045,2486,Class2,0.900000000000091,0.2970927545641189,
LOG_Sink,1649.800000000045,2486,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1650.6000000000452,2488,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1650.700000000045,2488,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1651.5000000000452,2489,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1651.6000000000452,2489,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1652.4000000000453,2490,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1652.5000000000452,2490,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1653.114333662877,2487,Class1,3.711426417396069,0.7143336628316774,
LOG_Sink,1653.2385250165828,2473,Class1,6.240637618438541,0.738525016537551,
LOG_M1,1653.3000000000454,2491,Class2,0.900000000000091,0.18566633716841352,
LOG_Sink,1653.4000000000453,2491,Class2,0.900000000000091,0.16147498346253997,
LOG_M1,1654.2000000000455,2493,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1654.3000000000454,2493,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1654.3167754700746,2492,Class1,1.2024418071976015,0.11677547002909705,
LOG_Sink,1655.097831808285,2492,Class1,1.8593067917022381,0.7978318082396072,
LOG_M1,1655.1000000000456,2494,Class2,0.900000000000091,0.7832245299709939,
LOG_Sink,1655.2000000000455,2494,Class2,0.900000000000091,0.10216819176048375,
LOG_M1,1655.6614607745387,2495,Class1,1.3446853044640648,0.5614607744930709,
LOG_Sink,1655.9693150252524,2487,Class1,0.8714832169673628,0.769315025206879,
LOG_M1,1656.0000000000457,2496,Class2,0.900000000000091,0.3385392255070201,
LOG_Sink,1656.1000000000456,2496,Class2,0.900000000000091,0.13068497479321195,
LOG_M1,1656.4442206996644,2497,Class1,0.7827599251256743,0.4442206996186542,
LOG_M1,1656.9000000000458,2498,Class2,0.900000000000091,0.45577930038143677,
LOG_Sink,1657.0000000000457,2498,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1657.6743444229894,2499,Class1,1.2301237233250504,0.7743444229436136,
LOG_M1,1657.8000000000459,2500,Class2,0.900000000000091,0.12565557705647734,
LOG_Sink,1657.9000000000458,2500,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1658.700000000046,2502,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1658.8000000000459,2502,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1659.600000000046,2503,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1659.700000000046,2503,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1659.892231371132,2501,Class1,2.2178869481426773,0.29223137108601804,
LOG_M1,1660.5000000000462,2504,Class2,0.900000000000091,0.6077686289140729,
LOG_Sink,1660.600000000046,2504,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1660.7774014997676,2505,Class1,0.8851701286355365,0.27740149972146355,
LOG_M1,1661.3974947325191,2507,Class1,0.6200932327515147,0.6200932327515147,
LOG_M1,1661.4000000000462,2506,Class2,0.900000000000091,0.0025052675271126645,
LOG_Sink,1661.5000000000462,2506,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1662.3000000000463,2509,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1662.4000000000462,2509,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1663.2000000000464,2510,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1663.3000000000463,2510,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1663.5702406542102,2508,Class1,2.172745921691103,0.37024065416380836,
LOG_M1,1664.1000000000465,2511,Class2,0.900000000000091,0.5297593458362826,
LOG_Sink,1664.2000000000464,2511,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1664.6224551596142,2501,Class1,8.65314013436182,0.42245515956778945,
LOG_Sink,1664.8409181876839,2499,Class1,0.21846302806966378,0.21846302806966378,
LOG_M1,1665.0000000000466,2513,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1665.0609727850076,2497,Class1,0.220054597323724,0.220054597323724,
LOG_Sink,1665.1000000000465,2513,Class2,0.900000000000091,0.03902721503891371,
LOG_M1,1665.9000000000467,2514,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1666.0000000000466,2514,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1666.388104219987,2507,Class1,1.327131434979492,0.3881042199404874,
LOG_Sink,1666.5861884212043,2508,Class1,0.19808420121717063,0.19808420121717063,
LOG_M1,1666.8000000000468,2515,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1666.9000000000467,2515,Class2,0.900000000000091,0.31381157884243294,
LOG_Sink,1667.427748841982,2505,Class1,0.841560420777796,0.5277488419353631,
LOG_M1,1667.7000000000469,2516,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1667.7777987966572,2512,Class1,4.207558142446942,0.07779879661029554,
LOG_Sink,1667.8000000000468,2516,Class2,0.900000000000091,0.37225115806472786,
LOG_M1,1668.600000000047,2517,Class2,0.900000000000091,0.8222012033897954,
LOG_Sink,1668.7000000000469,2517,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1669.500000000047,2519,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1669.600000000047,2519,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1670.028765948146,2518,Class1,2.250967151488794,0.5287659480989078,
LOG_M1,1670.4000000000472,2520,Class2,0.900000000000091,0.3712340519011832,
LOG_Sink,1670.500000000047,2520,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1671.3000000000472,2522,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1671.4000000000472,2522,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1672.2000000000473,2523,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1672.3000000000472,2523,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1673.1000000000474,2524,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1673.2000000000473,2524,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1673.7052920497983,2521,Class1,3.676526101652371,0.6052920497509149,
LOG_M1,1674.0000000000475,2525,Class2,0.900000000000091,0.29470795024917606,
LOG_Sink,1674.1000000000474,2525,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1674.9000000000476,2527,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1675.0000000000475,2527,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1675.8000000000477,2528,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1675.9000000000476,2528,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1676.2363169837722,2526,Class1,2.5310249339738675,0.43631698372450956,
LOG_M1,1676.7000000000478,2529,Class2,0.900000000000091,0.4636830162755814,
LOG_Sink,1676.8000000000477,2529,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1677.6000000000479,2531,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1677.7000000000478,2531,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1678.3132021787226,2518,Class1,10.885453336740511,0.6132021786747828,
LOG_M1,1678.500000000048,2532,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1678.6000000000479,2532,Class2,0.900000000000091,0.2867978213253082,
LOG_M1,1679.400000000048,2533,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1679.500000000048,2533,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1679.5154611270166,2521,Class1,1.202258948294002,0.015461126968602912,
LOG_M1,1680.3000000000482,2534,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1680.400000000048,2534,Class2,0.900000000000091,0.884538873031488,
LOG_M1,1681.2000000000482,2535,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1681.3000000000482,2535,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1681.592958539003,2530,Class1,5.356641555230681,0.3929585389546446,
LOG_M1,1682.1000000000483,2536,Class2,0.900000000000091,0.5070414610454463,
LOG_Sink,1682.2000000000482,2536,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1683.0000000000484,2538,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1683.1000000000483,2538,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1683.3881373612253,2495,Class1,3.8726762342087113,0.28813736117695044,
LOG_M1,1683.9000000000485,2539,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1684.0000000000484,2539,Class2,0.900000000000091,0.6118626388231405,
LOG_M1,1684.138432681452,2537,Class1,2.545474142449166,0.23843268140353757,
LOG_Sink,1684.456247704687,2512,Class1,1.0681103434617398,0.4562477046385993,
LOG_M1,1684.8000000000486,2540,Class2,0.900000000000091,0.6615673185965534,
LOG_Sink,1684.9000000000485,2540,Class2,0.900000000000091,0.44375229536149163,
LOG_Sink,1685.3920452474922,2537,Class1,0.9357975428051759,0.4920452474436843,
LOG_M1,1685.7000000000487,2542,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1685.8000000000486,2542,Class2,0.900000000000091,0.4079547525564067,
LOG_M1,1686.6000000000488,2543,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1686.7000000000487,2543,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1686.9260365174605,2541,Class1,2.7876038360084294,0.32603651741169415,
LOG_M1,1687.2870097857797,2545,Class1,0.3609732683191851,0.3609732683191851,
LOG_M1,1687.5000000000489,2544,Class2,0.900000000000091,0.21299021426921172,
LOG_Sink,1687.6000000000488,2544,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1688.400000000049,2547,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1688.5000000000489,2547,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1688.998721395132,2545,Class1,3.606676147639746,0.49872139508306645,
LOG_M1,1689.1522935816981,2546,Class1,1.865283795918458,0.7522935816491554,
LOG_M1,1689.300000000049,2548,Class2,0.900000000000091,0.14770641835093556,
LOG_Sink,1689.400000000049,2548,Class2,0.900000000000091,0.4012786049170245,
LOG_Sink,1689.4414141251814,2541,Class1,0.4426927300494299,0.04141412513240539,
LOG_M1,1690.2000000000492,2550,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1690.2177249515837,2546,Class1,0.7763108264023231,0.7763108264023231,
LOG_Sink,1690.300000000049,2550,Class2,0.900000000000091,0.08227504846536249,
LOG_M1,1691.1000000000492,2551,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1691.188136375077,2526,Class1,0.9704114234932604,0.8881363750278979,
LOG_Sink,1691.2000000000492,2551,Class2,0.900000000000091,0.011863624972193065,
LOG_M1,1691.2802807137443,2549,Class1,2.1279871320462007,0.18028071369508325,
LOG_M1,1692.0000000000493,2552,Class2,0.900000000000091,0.7197192863050077,
LOG_M1,1692.0436923056254,2553,Class1,0.7634115918810949,0.043692305576087165,
LOG_Sink,1692.1000000000492,2552,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1692.2617908318396,2530,Class1,1.073654456762597,0.16179083179031295,
LOG_M1,1692.9000000000494,2554,Class2,0.900000000000091,0.8563076944240038,
LOG_Sink,1693.0000000000493,2554,Class2,0.900000000000091,0.738209168209778,
LOG_M1,1693.8000000000495,2556,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1693.9000000000494,2556,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1694.7000000000496,2557,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1694.8000000000495,2557,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1694.8063750373447,2549,Class1,2.544584205505089,0.006375037295129005,
LOG_M1,1695.6000000000497,2558,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1695.7000000000496,2558,Class2,0.900000000000091,0.893624962704962,
LOG_M1,1696.1996112726479,2555,Class1,4.155918967022444,0.5996112725981675,
LOG_M1,1696.5000000000498,2559,Class2,0.900000000000091,0.30038872740192346,
LOG_Sink,1696.6000000000497,2559,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1697.4000000000499,2561,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1697.5000000000498,2561,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1698.30000000005,2562,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1698.4000000000499,2562,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1699.20000000005,2563,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1699.30000000005,2563,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1700.1000000000502,2564,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1700.20000000005,2564,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1701.0000000000502,2565,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1701.1000000000502,2565,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1701.9000000000503,2566,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1702.0000000000502,2566,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1702.8000000000504,2567,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1702.9000000000503,2567,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1703.7000000000505,2568,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1703.8000000000504,2568,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1704.6000000000506,2569,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1704.7000000000505,2569,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1705.5000000000507,2570,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1705.6000000000506,2570,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1706.4000000000508,2571,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1706.5000000000507,2571,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1706.601813085076,2555,Class1,11.795438047731295,0.10181308502524189,
LOG_M1,1707.0116123740047,2560,Class1,10.812001101356827,0.6116123739539034,
LOG_M1,1707.3000000000509,2572,Class2,0.900000000000091,0.2883876260461875,
LOG_Sink,1707.4000000000508,2572,Class2,0.900000000000091,0.7981869149748491,
LOG_M1,1707.693662048951,2573,Class1,0.6820496749462563,0.39366204890006884,
LOG_M1,1708.200000000051,2574,Class2,0.900000000000091,0.5063379511000221,
LOG_Sink,1708.3000000000509,2574,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1708.552880540533,2573,Class1,1.9510674554569505,0.2528805404820105,
LOG_Sink,1708.8179911953937,2560,Class1,0.26511065486079133,0.26511065486079133,
LOG_M1,1709.100000000051,2576,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1709.200000000051,2576,Class2,0.900000000000091,0.38200880465728915,
LOG_M1,1710.0000000000512,2577,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1710.100000000051,2577,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1710.3955537739648,2575,Class1,2.7018917250138657,0.39555377391366164,
LOG_M1,1710.4078847536216,2579,Class1,0.012330979656780983,0.012330979656780983,
LOG_M1,1710.9000000000513,2578,Class2,0.900000000000091,0.4921152464296483,
LOG_Sink,1711.0000000000512,2578,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1711.0423800823733,2575,Class1,2.2243888869795683,0.04238008232209722,
LOG_M1,1711.8000000000513,2581,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1711.9000000000513,2581,Class2,0.900000000000091,0.8576199176779937,
LOG_M1,1712.7000000000514,2582,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1712.8000000000513,2582,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1713.6000000000515,2583,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1713.668714065811,2580,Class1,3.260829312189344,0.06871406575942274,
LOG_Sink,1713.7000000000514,2583,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1714.5000000000516,2584,Class2,0.900000000000091,0.8312859342406682,
LOG_Sink,1714.6000000000515,2584,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1715.4000000000517,2586,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1715.5000000000516,2586,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1716.3000000000518,2587,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1716.4000000000517,2587,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1716.5370087422718,2585,Class1,2.8682946764608914,0.2370087422200413,
LOG_M1,1717.200000000052,2588,Class2,0.900000000000091,0.6629912577800496,
LOG_Sink,1717.3000000000518,2588,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1718.0355893753244,2589,Class1,1.4985806330525975,0.8355893752725478,
LOG_M1,1718.100000000052,2590,Class2,0.900000000000091,0.06441062472754311,
LOG_Sink,1718.200000000052,2590,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1718.2478884045613,2591,Class1,0.21229902923687405,0.14788840450933094,
LOG_M1,1719.000000000052,2592,Class2,0.900000000000091,0.75211159549076,
LOG_Sink,1719.100000000052,2592,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1719.9000000000522,2594,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1720.000000000052,2594,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1720.8000000000523,2595,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1720.9000000000522,2595,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1721.3594248073632,2593,Class1,3.111536402801903,0.5594248073109611,
LOG_M1,1721.7000000000523,2596,Class2,0.900000000000091,0.34057519268912984,
LOG_Sink,1721.8000000000523,2596,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1721.8791861478353,2585,Class1,10.836806065462042,0.079186147783048,
LOG_M1,1721.9137341847522,2597,Class1,0.5543093773890178,0.21373418469988792,
LOG_Sink,1722.3017990565759,2579,Class1,0.4226129087405752,0.4226129087405752,
LOG_M1,1722.6000000000524,2598,Class2,0.900000000000091,0.686265815300203,
LOG_Sink,1722.7000000000523,2598,Class2,0.900000000000091,0.39820094347646773,
LOG_M1,1723.5000000000525,2600,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1723.6000000000524,2600,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1724.3719861709474,2580,Class1,2.0701871143714925,0.7719861708949338,
LOG_M1,1724.4000000000526,2601,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1724.5000000000525,2601,Class2,0.900000000000091,0.12801382910515713,
LOG_M1,1725.3000000000527,2602,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1725.4000000000526,2602,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1725.732727670554,2589,Class1,1.3607414996065472,0.33272767050129914,
LOG_M1,1726.2000000000528,2603,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1726.3000000000527,2603,Class2,0.900000000000091,0.5672723294987918,
LOG_M1,1727.100000000053,2604,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1727.2000000000528,2604,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1728.000000000053,2605,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1728.100000000053,2605,Class2,0.900000000000091,0.900000000000091,
LOG_M1,1728.900000000053,2606,Class2,0.900000000000091,0.900000000000091,
LOG_Sink,1728.990204628728,2553,Class1,3.2574769581740384,0.8902046286750647,
